Episode,Metrica 1,Metrica 2,Metrica 3,Metrica 4,Metrica 5,Metrica 6,Metrica 7,Reward
2121,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2122,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2123,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2124,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2125,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2126,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2127,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2128,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2129,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2130,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2131,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2132,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2133,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2134,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2135,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2136,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2137,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2138,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2139,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2140,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2141,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2142,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2143,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2144,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2145,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2146,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2147,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2148,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2149,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2150,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2151,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2152,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2153,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2154,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2155,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2156,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2157,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2158,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2159,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2160,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2161,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2162,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2163,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2164,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2165,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2166,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2167,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2168,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2169,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2170,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2171,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2172,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2173,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2174,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2175,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2176,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2177,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2178,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2179,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2180,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2181,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2182,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2183,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2184,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2185,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2186,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2187,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2188,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2189,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2190,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2191,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2192,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2193,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2194,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2195,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2196,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2197,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2198,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2199,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2200,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2201,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2202,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2203,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2204,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2205,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2206,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2207,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2208,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2209,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2210,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2211,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2212,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2213,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2214,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2215,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2216,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2217,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2218,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2219,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2220,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2221,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2222,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2223,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2224,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2225,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2226,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2227,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2228,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2229,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2230,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2231,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2232,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2233,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2234,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2235,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2236,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2237,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2238,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2239,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2240,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2241,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2242,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2243,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2244,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2245,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2246,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2247,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2248,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2249,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2250,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2251,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2252,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2253,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2254,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2255,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2256,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2257,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2258,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2259,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2260,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2261,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2262,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2263,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2264,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2265,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2266,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2267,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2268,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2269,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2270,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2271,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2272,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2273,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2274,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2275,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2276,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2277,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2278,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2279,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2280,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2281,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2282,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2283,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2284,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2285,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2286,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2287,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2288,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2289,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2290,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2291,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2292,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2293,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2294,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2295,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2296,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2297,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2298,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2299,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2300,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2301,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2302,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2303,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2304,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2305,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2306,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2307,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2308,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2309,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2310,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2311,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2312,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2313,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2314,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2315,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2316,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2317,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2318,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2319,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2320,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2321,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2322,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2323,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2324,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2325,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2326,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2327,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2328,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2329,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2330,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2331,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2332,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2333,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2334,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2335,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2336,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2337,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2338,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2339,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2340,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2341,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2342,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2343,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2344,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2345,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2346,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2347,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2348,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2349,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2350,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2351,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2352,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2353,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2354,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2355,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2356,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2357,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2358,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2359,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2360,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2361,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2362,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2363,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2364,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2365,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2366,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2367,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2368,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2369,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2370,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2371,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2372,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2373,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2374,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2375,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2376,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2377,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2378,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2379,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2380,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2381,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2382,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2383,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2384,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2385,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2386,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2387,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2388,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2389,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2390,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2391,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2392,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2393,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2394,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2395,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2396,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2397,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2398,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2399,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2400,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2401,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2402,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2403,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2404,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2405,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2406,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2407,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2408,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2409,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2410,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2411,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2412,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2413,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2414,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2415,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2416,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2417,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2418,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2419,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2420,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2421,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2422,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2423,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2424,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2425,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2426,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2427,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2428,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2429,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2430,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2431,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2432,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2433,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2434,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2435,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2436,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2437,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2438,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2439,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2440,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2441,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2442,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2443,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2444,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2445,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2446,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2447,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2448,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2449,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2450,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2451,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2452,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2453,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2454,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2455,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2456,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2457,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2458,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2459,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2460,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2461,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2462,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2463,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2464,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2465,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2466,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2467,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2468,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2469,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2470,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2471,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2472,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2473,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2474,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2475,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2476,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2477,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2478,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2479,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2480,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2481,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2482,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2483,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2484,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2485,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2486,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2487,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2488,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2489,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2490,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2491,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2492,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2493,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2494,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2495,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2496,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2497,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2498,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2499,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2500,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2501,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2502,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2503,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2504,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2505,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2506,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2507,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2508,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2509,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2510,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2511,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2512,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2513,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2514,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2515,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2516,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2517,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2518,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2519,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2520,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2521,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2522,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2523,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2524,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2525,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2526,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2527,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2528,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2529,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2530,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2531,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2532,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2533,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2534,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2535,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2536,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2537,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2538,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2539,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2540,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2541,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
2542,0.0,0.0,100.0,0.0,100.0,nan,0.0,-64
